,Store,Source,Date,Version,Emotion,Rating,Original Reviews,Translated Reviews
256,iOS,Browser,2017-10-01,9.1,Sad,,Firefox 9.1 (ios 11.0.1) doesn't appear to clear history when clear private data is used. The forward and back arrows still move through history even after clearing private data (including history).,
257,iOS,Browser,2017-10-01,9.1,Sad,,Almost every touch when browsing websites results in right click menus and then enter button only goes to next line when writing on FB. Most anoying soon to change away from firefox on iPad.,
258,iOS,Browser,2017-10-01,9.1,Sad,,Would like back and forward arrows on bottom of the screen as an option,
259,iOS,Browser,2017-10-01,,Happy,,"Läuft, ist schnell und beruhigt das Gewissen. Ich hoffe jedenfalls, dass mein Internetverhalten nicht ohne weiteres ausgewertet werden kann und einigermaßen sicher ist ",
260,iOS,Browser,2017-10-01,,Happy,,Keep up the good work.  One issue is extensions. Hopefully developers will catch up.  Left chrome for Firefox already few months back. ,
261,iOS,Browser,2017-10-01,10.0,Sad,,"The three buttons at the bottom of the tab view are poorly chosen. Private on the right is fine. The ""delete all tabs"" shouldn't be an option at all. It's too easy to tap and not a common desire. Put that somewhere else—or nowhere at all. The new tab icon on the right is not easy to tap, as it is the closest button to the palm of a right handed person holding their phone. I have to scrunch my right thumb to tap it. This is the most common action, so it should be in the middle position, the easiest position for my thumb to tap. See https://gizmodo.com/how-to-design-for-thumbs-in-the-era-of-huge-screens-1636955848",
262,iOS,Browser,2017-10-01,9.1,Happy,,"Die App hängte sich auf nach dem ich auf „Öffnen mit..."" gedrückt hatte. Neustart der App brachte leider auch keinen Erfolg. Erst nach dem Neustart von iPhone 7Plus mit iOS 11.0.1 hat wieder alles funktioniert. ",
263,iOS,Browser,2017-10-01,9.1,Sad,,The new update is way too sensitive when scrolling. It thinks I'm trying to save pictures so while scrolling I'm stopped every swipe and prompted with a save option. Infuriating! ,
264,iOS,Browser,2017-10-01,9.1,Sad,,cok calisiyor guzel. FAKAT sag ust kosedeki sekme sayisi yazan sekme gecis butonu altta olmali yada alta alma secenegi olmali. omun haricinde harika. ,
265,iOS,Browser,2017-10-01,9.1,Sad,,"With version 9.1, updated on 29 Sept 2017, 8/10 times tapping on links opens a pop-up contextual menu, either to copy or save, if the link includes an image, or to open, copy, save etc for a text-based link. It's a real nuisance, ruining the user experience. If you can't fix it, I'll have to change browsers.",
266,iOS,Browser,2017-10-01,9.1,Sad,,前のバージョンではリンク（画像リンク）長押しで新しくタブが開いてたんだけど新しくなってから長押しで画像保存しかできなくなり不便です。あとタブを閉じれなくなることがたまにあります。,
267,iOS,Browser,2017-10-01,9.1,Sad,,Çerez'leri aktif hala getiremiyorum kapatamıyorum,
268,iOS,Browser,2017-10-01,9.1,Sad,,"On an iPhone 7+ with latest iOS the App is set to lock immediately, but it opens w/o PIN or fingerprint",
269,iOS,Browser,2017-10-01,9.1,Sad,,"If I long-touch image, firefox doesn't shows ""New Tab"" menu. It displays only ""save image"" or ""copy image""",
270,iOS,Browser,2017-10-01,9.1,Happy,,I wish I could have Firefox opened as a default browser,
271,iOS,Browser,2017-10-01,9.1,Happy,,"I'm running newest FF on up-to-date iOS 10 (updating to 11 soon). I've heard it got adblocking and tracking protection just like FF focus. Is is really true? My pages are still filled with lots of Google, doubleclick etc ads, whereas FF focus and safari works fine. Doesn't matter whether I use iPhone or iPad version. Btw, I wish it had much better reader mode - Safari beats it on every level. :( But I really want to use FF on iOS as well, because it rocks on my PC setup and syncs nicely! :)",
272,iOS,Browser,2017-10-01,,Happy,,MY IMAIL PASWORD AND EVERYTHING ON MY ACOUNT IS CORECT.THENK YOU VERY MUCB SINCERELY GUEST.,
273,iOS,Browser,2017-10-02,9.1,Sad,,I notice when I go to bing my iPhone 6s I tap on the searches I then click on then I guess this Save or copy image pop up like if I press the screen so hard which I didn't. I'm getting frustrated while I keep touch the tab gently and i still get the save image or copy image sign ,
274,iOS,Browser,2017-10-02,9.1,Sad,,"Seit dem letzten Update poppt ständig „Grafik speichern"" bei Bild-Links auf. Was nicht mehr kommt ist „In neuem Tab öffnen"" beim länger Halten, was vorher der Fall war und z.B. Safari auch noch tut. Beobachtet auf iPhone 6 und 7. ",
275,iOS,Browser,2017-10-02,9.1,Sad,,"Ios iphone user. New version. Every time i try to scroll a page with images it pops constantly up saying ""save image?"" NO if I wanted that, i'd hold my finger and select copy in the popup. ",
276,iOS,Browser,2017-10-02,9.1,Sad,,Ik word steeds gehackt door Hilton zij bezorgt mij moord neigingen waarom heb jij allemannen die ik ken daar heb jij je door laten neuken zelf met agenten en je dochter van 13 jaar neukt met een man van tegen de 60 jaar en ze loopt om 01:00 uur nachts alleen op straat naar huis waar haar moeder haar opwacht zo dat dat kind mee kan doen om gebruikt te worden .  Jij bent ziek puntneus en je tandeloze zus ook. Marcel is bekent pool. Wiilemskade daar werk je zo nu nog even de klus afronden en dat is jouw vinden kamer 15,
277,iOS,Browser,2017-10-02,9.1,Sad,,"Hallo liebes Firefox Team, Meine Lesezeichen in der mobilen Firefox Version für IPhone (neuestes Update) sind plötzlich alle verschwunden. Wo sind sie hin? Ich habe nichts verändert, einfach Browser geöffnet und sie waren einfach nicht mehr da. Ich habe kein Firefox Konto Können sie mir bitte helfen? Tibor.hettich@gmx.net  Vielen Dank, Tibor ",
278,iOS,Browser,2017-10-02,9.1,Sad,,"Ever since I logged in with my Mozilla account, the browser constantly has these moments where it freezes for 5-10 seconds. I can't scroll, can't do anything and I'm some cases it even crashes. Might be related to the syncing process. iPhone SE iOS 11.1.",
279,iOS,Browser,2017-10-02,9.1,Sad,,Behaviour when clicking on links/ links enbedded in pictures changes. Submenue entries missing also. Can be easily reproduced on eny site with picture–links.,
280,iOS,Browser,2017-10-02,,Happy,,"Speed, UI",
281,iOS,Browser,2017-10-02,9.1,Sad,,"Beim wischen oder scrollen kommt immer wieder die Meldung „Grafik speichern und Grafik kopieren"" wenn man den Finger gerade auf einem Bild hatte. Manchmal sind nun mal lauter Bilder auf der Seite, da hat man keine andere Wahl. (z.B. Bilderbücher bei Google)",
282,iOS,Browser,2017-10-02,,Sad,,I would love the ability to allow an extension so take over both my new tab page and my homepage.   Also a full page for bookmarks instead of just the sidebar. ,
283,iOS,Browser,2017-10-02,10.0,Happy,,"Finally, Mozilla. After Howe very many years of lagging behind Chrome, you've made something that lives up to Firefox's previous success. I've been testing both the iOS and desktop betas for a while and my surprise when the Quantum beta dropped was likely the best thing that has happened in the past month. It's so nice. That's really the word for it. Nice.  That being said, the iPad version of the app is having a small bug where the share sheet won't render; since it takes two taps after I hit Share in the menu it's possible that the menu is rendering off-screen, but it's kinda hard to use LastPass with the app when I can't hit the LastPass button.  Mozilla, keep being nice.",
284,iOS,Browser,2017-10-02,9.1,Sad,,Ich möchte auch auf der mobilen Version meine Desktop-Lesezeichen-Symbolleiste immer vorfinden!!! ,
285,iOS,Browser,2017-10-02,9.0,Happy,,"Hallo, Da funktioniert was nicht richtig: Normalerweise, wenn ich im Suchfeld meinen Finger lange auf dem Wort ruhen lasse, erscheint da da diese Lupe obendrüber und damit kann ich den Cursor positionieren. Irgendwie geht das aber nicht mehr, nicht im duckduckgo Suchfeld, nicht im Wikipedia Suchfeld, nicht bei Youtube. Ich meine, seit OS11 ist das so und vorher ging es. In diesem Feld hier geht es übrigens. Mit Safari geht es auch bei den gleichen Websites. Daher denke ich, dass es an Firefox liegt. Ipad Mini4 , OS11.",
286,iOS,Browser,2017-10-02,9.1,Happy,,"hi . why when open exel page, dont show all table , and select request destop site , not working ios version .,. but in andriod version desktop request worked . ",
287,iOS,Browser,2017-10-02,9.1,Happy,,"I like most of everything on the iOS app, but I wish you could make text bigger like on the desktop. I am visually impaired and need bigger text. Other than that so far so good.",
288,iOS,Browser,2017-10-02,9.1,Sad,,I cannot make bigger font to read :(((  I don't have choice avoir size font :((( Very bad :(((,
289,iOS,Browser,2017-10-02,9.1,Sad,,"Whenever I tap on an image, even if it's a link, it immediately pops up the menu to save images and stuff. As if it's misinterpreting tapping for holding now. That didn't start happening until the past few days, so it must be a bug that was introduced in the latest update.",
290,iOS,Browser,2017-10-02,9.1,Sad,,"Depuis la MAJ IOS12 Apple, il y a un bug !  Vite ...m une correction !!!",
291,iOS,Browser,2017-10-02,10.0,Happy,,"The passcode and Touch ID do not work. It may be me who do not know how to trigger them but although I let the options on, no passcode or Touch ID show up when starting Firefox Beta. Thanks.",
292,iOS,Browser,2017-10-02,9.1,Sad,,"Is there a glitched to the web browser because I keep getting a ""Save Image or Copy Image"" on my web browser here when I click something",
293,iOS,Browser,2017-10-02,,Sad,,I get no sound when I use Firefox Focus on my iPad.  If I go to the same sites on safari I get sound.  Not sure how to make the sound work,
294,iOS,Browser,2017-10-02,9.1,Sad,,"I have four computers signed into Firefox (win 10, 2 Linux, OSX) . I tried to add iPhone and said my password was incorrect and I should reset it. That means resetting on for machines versus just not using it on iPhone. What do you think I did?",
295,iOS,Browser,2017-10-02,,Sad,,Www.huriyet.com is my newspaper which i read always. All links which i click is opening two same tabs in new Firefox. Please check..  ,
296,iOS,Browser,2017-10-02,9.1,Sad,,5014837671,
297,iOS,Browser,2017-10-03,9.1,Sad,,In some cases you have to quickly tap on an image to follow a link. In the past you had to press a longer time to save the picture. Now if you tap an image quickly or long Firefox always shows a menu to save the image. Please fix this.,
298,iOS,Browser,2017-10-03,9.1,Sad,,Firefox says go to settings and login but there is no such tab in settings,
299,iOS,Browser,2017-10-03,9.1,Sad,,"""Open settings and select Sign in to Firefox to complete set-up "" problem is there is no such setting",
300,iOS,Browser,2017-10-03,9.1,Sad,,画像のあるページで画像からリンクへジャンプしようとすると画像保存のウインドウが意図しないのに開いてしまう。,
301,iOS,Browser,2017-10-03,9.1,Sad,,"You know folks this is getting old and stupid.  WHY in the hell is the about:config function disabled?  I WANT TO DISABLE TLS 1.0/1.1, only allow strong authentication (AES256), and disable all the weak shit SSL settings!  Goddamit FIREFOX you guys were supposed to be our last line of defense!  Now fight for the little guy will you please??!!  We want privacy & security NOT lip service :(",
